/home/basti/code/dvarapandita/data/jna020_vyc:0	[161,2-178,6] || vyāpticarcā ||	vyApti NC Case=Cpd # carcA NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna020_vyc:373	[174,25] bhāgaḥ kṣīṇa iva | tādṛksāmagrīvirahe punar ubhayo 'pi sādhāraṇaḥ | yathā tatra veśmani	BAga NC Case=Nom|Number=1|Gender=Masc # kzi PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # iva CCM # tAdRS JJ Case=Cpd # sAmagrI NC Case=Cpd # viraha NC Case=Loc|Number=1|Gender=Masc # punar CAD # uBaya JJ Case=Gen|Number=2|Gender=Neut # api CX # sADAraNa JJ Case=Nom|Number=1|Gender=Masc # yaTA CCM # tatra CAD # veSman NC Case=Loc|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:374	[174,26] kākaḥ kim asti nāsti veti dvyākāratāpi kvāpi nāpaiti | sa eva saṃśayārtha iti	kAka NC Case=Nom|Number=1|Gender=Masc # ka PRQ Case=Nom|Number=1|Gender=Neut # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # na CNG # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # na CNG # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # na CNG # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # na CNG # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # tad PRD Case=Nom|Number=1|Gender=Masc # eva CEM # saMSaya NC Case=Cpd # arTa NC Case=Nom|Number=1|Gender=Masc # iti CQT #
/home/basti/code/dvarapandita/data/jna020_vyc:375	[174,27] dvitīyo 'py ayuktaḥ | anyathāniścayaniścayākārābhyāṃ bhrāntisamyagjñānābhyāṃ bhidyamāno	dvitIya JJ Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:376	[175,1] yadi na saṃśayas tat kiṃ turīyo rāśir eṣaḥ | tatas tam agṛhṇato lakṣaṇasyaivāyam astu doṣaḥ | na	yadi CSB # na CNG # saMSaya NC Case=Nom|Number=1|Gender=Masc # tad PRD Case=Nom|Number=1|Gender=Neut # ka PRQ Case=Nom|Number=1|Gender=Neut # turIya JJ Case=Nom|Number=1|Gender=Masc # rASi NC Case=Nom|Number=1|Gender=Masc # etad PRD Case=Nom|Number=1|Gender=Masc # tatas CX # tad PRD Case=Acc|Number=1|Gender=Masc # agRhNat JJ Case=Gen|Number=1|Gender=Masc # lakzaNa NC Case=Gen|Number=1|Gender=Neut # eva CEM # idam PRD Case=Nom|Number=1|Gender=Masc # as V Tense=Pres|Mood=Imp|Person=3|Number=Sing # doza NC Case=Nom|Number=1|Gender=Masc # na CNG #
/home/basti/code/dvarapandita/data/jna020_vyc:377	[175,2] lakṣyam anyathā kartuṃ śakyam | ata evāntimo 'pi nopayogī | ubhayabhāgāvalambi saṃvedanaṃ	lakzya NC Case=Nom|Number=1|Gender=Neut # anyaTA CX # kR CGDI VerbForm=Inf # Sakya JJ Case=Nom|Number=1|Gender=Neut # atas CX # eva CEM # antima JJ Case=Nom|Number=1|Gender=Masc # api CX # na CNG # upayogin JJ Case=Nom|Number=1|Gender=Masc # uBaya JJ Case=Cpd # BAga NC Case=Cpd # avalambin JJ Case=Nom|Number=1|Gender=Neut # saMvedana NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:378	[175,3] ced ekāntakriyām apekṣamāṇaṃ siddham | tāvataiva svābhāvikasambandhāsiddheḥ kim atrabhavataṛ	ced CX # ekAnta NC Case=Cpd # kriyA NC Case=Acc|Number=1|Gender=Fem # apekz KDP Case=Acc|Number=1|Gender=Neut|Tense=Pres|VerbForm=Part # siD PPP Case=Acc|Number=1|Gender=Neut|VerbForm=PPP # tAvat JJ Case=Ins|Number=1|Gender=Masc # eva CEM # svABAvika JJ Case=Cpd # sambanDa NC Case=Cpd # asidDi NC Case=Abl|Number=1|Gender=Fem # ka PRQ Case=Nom|Number=1|Gender=Neut # atraBavat JJ Case=Ins|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:379	[175,4] sandehavyavahārāpekṣayā ity alaṃ bālavāditayā |	saMdeha NC Case=Cpd # vyavahAra NC Case=Cpd # apekzA NC Case=Ins|Number=1|Gender=Fem # iti CQT # alam CX # bAla NC Case=Cpd # vAdin JJ Case=Cpd # tA NC Case=Ins|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna020_vyc:380	[175,5] mānasadūṣaṇe tu siddhasādhanam evāstu kim atrāpi pariśrameṇa | svabhāvapratibandhe	mAnasa JJ Case=Cpd # dUzaNa NC Case=Loc|Number=1|Gender=Neut # tu CCD # sidDasADana NC Case=Nom|Number=1|Gender=Neut # eva CEM # as V Tense=Pres|Mood=Imp|Person=3|Number=Sing # ka PRQ Case=Nom|Number=1|Gender=Neut # atra CAD # api CX # pariSrama NC Case=Ins|Number=1|Gender=Masc # svaBAva NC Case=Cpd # pratibanDa NC Case=Loc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:381	[175,6] tu gamakatvaṃ siddhasādhanam eva | sa tu tadutpattilakṣaṇa eveti sthāpitam | evaṃ ca	tu CCD # gamaka JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # sidDasADana NC Case=Nom|Number=1|Gender=Neut # eva CEM # tad PRD Case=Nom|Number=1|Gender=Masc # tu CCD # tad PRD Case=Cpd # utpatti NC Case=Cpd # lakzaNa NC Case=Nom|Number=1|Gender=Masc # eva CEM # iti CQT # sTApay PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # evam CX # ca CCD #
/home/basti/code/dvarapandita/data/jna020_vyc:382	[175,7] bhūyodarśanasāmarthyakadarthanāt tatsahāyāni mānāntarāṇi pratyakṣaviṣayasvabhāvapratibandha-	BUyas JJ Case=Cpd # darSana NC Case=Cpd # sAmarTya NC Case=Cpd # kadarTana NC Case=Abl|Number=1|Gender=Neut # tad PRD Case=Cpd # sahAya NC Case=Nom|Number=3|Gender=Neut # mAna NC Case=Cpd # antara JJ Case=Nom|Number=3|Gender=Neut # pratyakza JJ Case=Cpd # vizaya NC Case=Cpd # svaBAva NC Case=Cpd # pratibanDa NC Case=Cpd #
/home/basti/code/dvarapandita/data/jna020_vyc:383	[175,8] siddhaye bandhyāni boddhavyāni | viparyayabādhakam eva tu pramāṇam anumānam unneyam |	sidDi NC Case=Dat|Number=1|Gender=Fem # banD KDG Case=Nom|Number=3|Gender=Neut|VerbForm=Ger # buD KDG Case=Nom|Number=3|Gender=Neut|VerbForm=Ger # viparyaya NC Case=Cpd # bADaka JJ Case=Nom|Number=1|Gender=Neut # eva CEM # tu CCD # pramANa NC Case=Nom|Number=1|Gender=Neut # anumAna NC Case=Nom|Number=1|Gender=Neut # unnI KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger #
/home/basti/code/dvarapandita/data/jna020_vyc:384	[175,9] tadabhāve vipakṣavṛttiniṣedhasyāśakyatvāt | tatputratāyā iva śyāmatve | yat punar atrānna-	tad PRD Case=Cpd # aBAva NC Case=Loc|Number=1|Gender=Masc # vipakza NC Case=Cpd # vRtti NC Case=Cpd # nizeDa NC Case=Gen|Number=1|Gender=Masc # aSakyatva NC Case=Abl|Number=1|Gender=Neut # tad PRD Case=Cpd # putra NC Case=Cpd # tA NC Case=Gen|Number=1|Gender=Fem # iva CCM # SyAma JJ Case=Cpd # tva NC Case=Loc|Number=1|Gender=Neut # yad PRL Case=Nom|Number=1|Gender=Neut # punar CAD # atra CAD # anna NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:385	[175,10] pānapariṇatibhedasyopādher bhāvāt svābhāvikasambandhavaidhuryam uttaram | tan na yuktam |	pAna NC Case=Cpd # pariNati NC Case=Cpd # Beda NC Case=Gen|Number=1|Gender=Masc # upADi NC Case=Gen|Number=1|Gender=Masc # BAva NC Case=Abl|Number=1|Gender=Masc # svABAvika JJ Case=Cpd # sambanDa NC Case=Cpd # vEDurya NC Case=Nom|Number=1|Gender=Neut # uttara JJ Case=Nom|Number=1|Gender=Neut # tad PRD Case=Nom|Number=1|Gender=Neut # na CNG # yuj PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna020_vyc:386	[175,11] āhārapariṇatibhedasyopādhitvaniścayābhāvāt | yathā hi dahanamātrād anindhanān na dhūma	AhAra NC Case=Cpd # pariNati NC Case=Cpd # Beda NC Case=Gen|Number=1|Gender=Masc # upADitva NC Case=Cpd # niScaya NC Case=Cpd # aBAva NC Case=Abl|Number=1|Gender=Masc # yaTA CCM # hi CX # dahana NC Case=Cpd # mAtra NC Case=Abl|Number=1|Gender=Neut # aninDana JJ Case=Abl|Number=1|Gender=Neut # na CNG # DUma NC Case=Voc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:387	[175,12] iti dhūmena vahneḥ sambandhi indhanam upādhirucyate | tathā yadi maitrajanitasyāpi kasyacid	iti CQT # DUma NC Case=Ins|Number=1|Gender=Masc # vahni NC Case=Gen|Number=1|Gender=Masc # sambanDin JJ Case=Nom|Number=1|Gender=Neut # inDana NC Case=Nom|Number=1|Gender=Neut # upADi NC Case=Nom|Number=1|Gender=Masc # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # taTA CX # yadi CSB # mEtra JJ Case=Cpd # janay PPP Case=Gen|Number=1|Gender=Masc|VerbForm=PPP # api CX # kaScit PRI Case=Gen|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:388	[175,13] vivakṣitāhārapariṇāmaviraheṇa śyāmatopālapsyate | sa upādhir niraceṣyata tadā kim upādhi-	vivakz PPP Case=Cpd|VerbForm=PPP # AhAra NC Case=Cpd # pariNAma NC Case=Cpd # viraha NC Case=Ins|Number=1|Gender=Masc # SyAma JJ Case=Cpd # topAla NC Case=Cpd # ps V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # tad PRD Case=Nom|Number=1|Gender=Masc # upADi NC Case=Nom|Number=1|Gender=Masc # niracez V Tense=Impf|Mood=Ind|Person=3|Number=Sing # tadA CAD # ka PRQ Case=Nom|Number=1|Gender=Neut # upADi NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:389	[175,14] vādena | vyabhicārād eva na maitraputratvaṃ gamakam itīyataiva paryāptatvāt | na caivaṃ śakyam |	vAda NC Case=Ins|Number=1|Gender=Masc # vyaBicAra NC Case=Abl|Number=1|Gender=Masc # eva CEM # na CNG # mEtra JJ Case=Cpd # putra NC Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # gamaka JJ Case=Nom|Number=1|Gender=Neut # iti CQT # Ayam PPP Case=Nom|Number=1|Gender=Fem|VerbForm=PPP # eva CEM # paryAp PPP Case=Cpd|VerbForm=PPP # tva NC Case=Abl|Number=1|Gender=Neut # na CNG # ca CCD # evam CX # Sakya JJ Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:390	[175,15] tat katham asāv upādhir niścitaḥ | kiṃ śvin maitrasyaiva janmāntarapraṇidhānāt saptāṣṭāpi	tad PRD Case=Nom|Number=1|Gender=Neut # kaTam CX # adas PRD Case=Nom|Number=1|Gender=Masc # upADi NC Case=Nom|Number=1|Gender=Masc # niSci PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # kim CX # Svina NC Case=Nom|Number=1|Gender=Masc # mEtra NC Case=Gen|Number=1|Gender=Neut # eva CEM # janman NC Case=Cpd # antara JJ Case=Cpd # praNiDAna NC Case=Abl|Number=1|Gender=Neut # saptan NUM Case=Cpd # azwan NUM Case=Nom|Number=1|Gender=Masc # api CX #
/home/basti/code/dvarapandita/data/jna020_vyc:391	[175,16] dṛśyamānāḥ śyāmatanavaḥ sūnavo na jātāḥ kim atra pramāṇam | tadvat tarhi mātur api	dRS KDP Case=Nom|Number=3|Gender=Masc|Tense=Pres|Voice=Pass|VerbForm=Part # SyAma JJ Case=Cpd # tanu NC Case=Nom|Number=3|Gender=Masc # sUnu NC Case=Nom|Number=3|Gender=Masc # na CNG # jan PPP Case=Nom|Number=3|Gender=Masc|VerbForm=PPP # ka PRQ Case=Nom|Number=1|Gender=Neut # atra CAD # pramANa NC Case=Nom|Number=1|Gender=Neut # tadvat CX # tarhi CX # mAtR NC Case=Gen|Number=1|Gender=Fem # api CX #
/home/basti/code/dvarapandita/data/jna020_vyc:392	[175,17] sutānām api vā praṇidhānam āśaṅkyeta | tatpūṇyapraṇidhānayor adṛḍhatve cāhārabhedasyāpi	suta NC Case=Gen|Number=3|Gender=Masc # api CX # vA CCD # praNiDAna NC Case=Acc|Number=1|Gender=Neut # ASaFk V Tense=Pres|Mood=Opt|Person=3|Number=Sing # tad PRD Case=Cpd # pUNya NC Case=Cpd # praNiDAna NC Case=Gen|Number=2|Gender=Neut # a CNG # dRXa JJ Case=Cpd # tva NC Case=Loc|Number=1|Gender=Neut # ca CCD # AhAra NC Case=Cpd # Beda NC Case=Gen|Number=1|Gender=Masc # api CX #
/home/basti/code/dvarapandita/data/jna020_vyc:393	[175,18] śaktiḥ sambhāvyate | tatra kiṃ prayuktam eṣāṃ śyāmatvam iti śaṅkaivopādhiśaṅkānumānam anava	Sakti NC Case=Nom|Number=1|Gender=Fem # samBAvay V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # tatra CAD # ka PRQ Case=Nom|Number=1|Gender=Neut # prayuj PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # idam PRD Case=Gen|Number=3|Gender=Masc # SyAma JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # iti CQT # SaFkA NC Case=Nom|Number=1|Gender=Fem # eva CEM # upADi NC Case=Cpd # SaFkA NC Case=Cpd # anumAna NC Case=Nom|Number=1|Gender=Neut # anavamAna JJ Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:394	[175,19] kāśayati | kiṃ tanniścayena | paryavasitam idānīm antimena śyāmatāsādhanena | yad vipakṣa-	kASay V Tense=Pres|Mood=Ind|Person=3|Number=Sing # kim CX # tad PRD Case=Cpd # niScaya NC Case=Ins|Number=1|Gender=Masc # paryavasA PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # idAnIm CX # antima JJ Case=Ins|Number=1|Gender=Masc # SyAma JJ Case=Cpd # tA NC Case=Cpd # sADana NC Case=Ins|Number=1|Gender=Neut # yad PRL Case=Nom|Number=1|Gender=Neut # vipakza NC Case=Voc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:395	[175,20] nivṛttaṃ pakṣasapakṣaviśrāntam abādhitaviṣayam apratihetum | tatputratāhetum ahetūkartum udaraṃ mṛditvā	nivRt PPP Case=Acc|Number=1|Gender=Masc|VerbForm=PPP # pakza NC Case=Cpd # sapakza NC Case=Cpd # viSram PPP Case=Acc|Number=1|Gender=Masc|VerbForm=PPP # abADita JJ Case=Cpd # vizaya NC Case=Acc|Number=1|Gender=Masc # apratihetu JJ Case=Acc|Number=1|Gender=Masc # tad PRD Case=Cpd # putra NC Case=Cpd # tA NC Case=Cpd # hetu NC Case=Acc|Number=1|Gender=Masc # a CNG # hetu NC Case=Acc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:396	[175,21] saṃśayapiśācam utthāpayatā kathaṃ na bhītaṃ bhavatā | tasmāt tatputratāyāḥ śyāmatve	saMSaya NC Case=Cpd # piSAca NC Case=Acc|Number=1|Gender=Masc # utTApay KDP Case=Ins|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # kaTam CX # na CNG # BI PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # Bavat JJ Case=Ins|Number=1|Gender=Masc # tasmAt CX # tad PRD Case=Cpd # putra NC Case=Cpd # tA NC Case=Gen|Number=1|Gender=Fem # SyAma JJ Case=Cpd # tva NC Case=Loc|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:397	[175,22] pratibandhasādhakapramāṇābhāvād aśyāmatāyām adarśanamātreṇāsambhavānupapatter ahetutvam ity eva	pratibanDa NC Case=Cpd # sADaka NC Case=Cpd # pramANa NC Case=Cpd # aBAva NC Case=Abl|Number=1|Gender=Masc # aSyAma JJ Case=Cpd # tA NC Case=Loc|Number=1|Gender=Fem # adarSana NC Case=Cpd # mAtra NC Case=Ins|Number=1|Gender=Neut # asaMBava NC Case=Cpd # anupapatti NC Case=Abl|Number=1|Gender=Fem # ahetutva NC Case=Nom|Number=1|Gender=Neut # iti CQT # eva CEM #
/home/basti/code/dvarapandita/data/jna020_vyc:398	[175,23] sādhu | kim antargaṭunopādhivādena |	sADu JJ Case=Nom|Number=1|Gender=Neut # ka PRQ Case=Nom|Number=1|Gender=Neut # antargawana NC Case=Cpd # upADivAda NC Case=Ins|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:399	[175,24] sandigdhavipakṣavyāvṛttikatvaṃ ca hetudūṣaṇaṃ tāttvikam evābhyupagantavyam | na	saMdigDa JJ Case=Cpd # vipakza NC Case=Cpd # vyAvRttika JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # ca CCD # hetu NC Case=Cpd # dUzaNa NC Case=Nom|Number=1|Gender=Neut # tAttvika JJ Case=Nom|Number=1|Gender=Neut # eva CEM # aByupagam KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # na CNG #
/home/basti/code/dvarapandita/data/jna020_vyc:400	[175,25] hy anyathā sarvāṅgasundarasyāsya hetutvāpasāraḥ śakyaḥ | api caivam anabhyupagame vajre	hi CX # anyaTA CX # sarva JQ Case=Cpd # aFga NC Case=Cpd # sundara JJ Case=Gen|Number=1|Gender=Masc # idam PRD Case=Gen|Number=1|Gender=Masc # hetu NC Case=Cpd # tva NC Case=Cpd # apasAra NC Case=Nom|Number=1|Gender=Masc # Sakya JJ Case=Nom|Number=1|Gender=Masc # api CX # ca CCD # evam CX # anaByupagama NC Case=Loc|Number=1|Gender=Masc # vajra NC Case=Loc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:401	[175,26] lohalekhyatvasādhanāya prārthitasya pārthivatvahetoḥ kam upādhim īkṣamāṇo nānumānam anumanyate	loha NC Case=Cpd # leKya NC Case=Cpd # tva NC Case=Cpd # sADana NC Case=Dat|Number=1|Gender=Neut # prArTay PPP Case=Gen|Number=1|Gender=Masc|VerbForm=PPP # pArTiva JJ Case=Cpd # tva NC Case=Cpd # hetu NC Case=Gen|Number=1|Gender=Masc # ka PRQ Case=Acc|Number=1|Gender=Masc # upADi NC Case=Acc|Number=1|Gender=Masc # Ikz KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # na CNG # anumAna NC Case=Acc|Number=1|Gender=Neut # anuman V Tense=Pres|Mood=Ind|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna020_vyc:402	[175,27] bhavān | atha praśithilāvayaveṣu kāṣṭhādiṣv ayaṛkoṭimajjanaṃ dṛṣṭaṃ dṛḍhaṃ ca vajram iti sa	Bavat JJ Case=Nom|Number=1|Gender=Masc # aTa CAD # praSiTila JJ Case=Cpd # avayava NC Case=Loc|Number=3|Gender=Masc # kAzWa NC Case=Cpd # Adi NC Case=Loc|Number=3|Gender=Masc # ayaRkowi NC Case=Cpd # majjanna NC Case=Nom|Number=1|Gender=Neut # dRS PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # dRXa JJ Case=Nom|Number=1|Gender=Neut # ca CCD # vajra NC Case=Nom|Number=1|Gender=Neut # iti CQT # tad PRD Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:403	[175,28] evopādhir iti cen naivam | na khalu ghanāvayavatvena śatakoṭisphaṭikayor viśeṣam upalabhāmahe,	eva CEM # upADi NC Case=Nom|Number=1|Gender=Masc # iti CQT # ced CX # na CNG # evam CX # na CNG # Kalu CX # Gana NC Case=Cpd # avayava NC Case=Cpd # tva NC Case=Ins|Number=1|Gender=Neut # Sata NUM Case=Cpd # kowi NC Case=Cpd # sPawika NC Case=Gen|Number=2|Gender=Masc # viSeza NC Case=Acc|Number=1|Gender=Masc # upalaB V Tense=Pres|Mood=Ind|Person=1|Number=Plur #
/home/basti/code/dvarapandita/data/jna020_vyc:404	[175,29] yatas taraṇimaṇāv apratihanyamānam ayaṛpavau pratihanyeteti syāt |	yatas CX # taraNi NC Case=Cpd # maNi NC Case=Loc|Number=1|Gender=Masc # apratihanyamAna JJ Case=Acc|Number=1|Gender=Masc # ayaRpava JJ Case=Nom|Number=2|Gender=Masc # pratihan V Tense=Pres|Mood=Opt|Person=3|Number=Dual # iti CQT # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna020_vyc:405	[176,1] syād etad vajre vyāpāryamānam ayaḥ pratihanyamānam upalabdhaṃ tāvat | nanu yasya	as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # etad PRD Case=Nom|Number=1|Gender=Neut # vajra NC Case=Loc|Number=1|Gender=Masc # vyApAray KDP Case=Nom|Number=1|Gender=Neut|Tense=Pres|Voice=Pass|VerbForm=Part # ayas NC Case=Nom|Number=1|Gender=Neut # pratihan KDP Case=Nom|Number=1|Gender=Neut|Tense=Pres|Voice=Pass|VerbForm=Part # upalaB PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # tAvat CX # nanu CX # yad PRL Case=Gen|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:406	[176,2] sādhyaviparyabādhakaṃ sādhakaṃ vā pravṛttam | na taṃ praty anumānaprasañjanam ārabdham | yasya tu	sADay KDG Case=Cpd|VerbForm=Ger # viparya NC Case=Cpd # bADaka JJ Case=Nom|Number=1|Gender=Neut # sADaka JJ Case=Nom|Number=1|Gender=Neut # vA CCD # pravRt PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # na CNG # tad PRD Case=Acc|Number=1|Gender=Masc # prati CADP # anumAna NC Case=Cpd # prasana NC Case=Nom|Number=1|Gender=Neut # AraB PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # yad PRL Case=Gen|Number=1|Gender=Masc # tu CCD #
/home/basti/code/dvarapandita/data/jna020_vyc:407	[176,3] śataśikharapakṣīkaraṇamātraṃ vartate | tena katham anumānam upādher abodhāt svābhāvikasambandhāvadhāraṇe	Sata NUM Case=Cpd # SiKara NC Case=Cpd # pakzIkaraNa NC Case=Cpd # mAtra NC Case=Nom|Number=1|Gender=Neut # vRt V Tense=Pres|Mood=Ind|Person=3|Number=Sing # tad PRD Case=Ins|Number=1|Gender=Masc # kaTam CX # anumAna NC Case=Nom|Number=1|Gender=Neut # upADi NC Case=Gen|Number=1|Gender=Masc # aboDa NC Case=Abl|Number=1|Gender=Masc # svABAvika JJ Case=Cpd # sambanDa NC Case=Cpd # avaDAraNa NC Case=Loc|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:408	[176,4] 'pi parihāryam ity uktaprāyam | atha pārthitve upādhyantarānavadhāraṇe 'pi svagataṛ	pi CX # parihR KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # iti CQT # vac PPP Case=Cpd|VerbForm=PPP # prAya NC Case=Nom|Number=1|Gender=Neut # aTa CAD # pAprTin NC Case=Cpd # tva NC Case=Loc|Number=1|Gender=Neut # upADyantara NC Case=Cpd # anavaDAraNa NC Case=Loc|Number=1|Gender=Neut # api CX # sva JJ Case=Cpd # gam PPP Case=Cpd|VerbForm=PPP # RNA NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:409	[176,5] kaścid viśeṣo bhaviṣyaty upādhir yato na lohalekhyatvam iti cet | atra tarhi	kaScit PRI Case=Nom|Number=1|Gender=Masc # viSeza NC Case=Nom|Number=1|Gender=Masc # BU V Tense=Fut|Mood=Ind|Person=3|Number=Sing # upADi NC Case=Nom|Number=1|Gender=Masc # yatas CX # na CNG # loha NC Case=Cpd # leKya NC Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # iti CQT # ced CX # atra CAD # tarhi CX #
/home/basti/code/dvarapandita/data/jna020_vyc:410	[176,6] labdhāvakāśā śaṅkāpiśācī dhūmam apy anudhāvet | dhūmasyāpi svagataḥ kaścid viśeṣo	laB PPP Case=Cpd|VerbForm=PPP # avakASa NC Case=Nom|Number=1|Gender=Fem # SaFkA NC Case=Cpd # piSAcI NC Case=Nom|Number=1|Gender=Fem # DUma NC Case=Acc|Number=1|Gender=Masc # api CX # anuDAv V Tense=Pres|Mood=Opt|Person=3|Number=Sing # DUma NC Case=Gen|Number=1|Gender=Masc # api CX # svagata JJ Case=Nom|Number=1|Gender=Masc # kaScit PRI Case=Nom|Number=1|Gender=Masc # viSeza NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:411	[176,7] bhaviṣyati, yenāgniṃ vinā bhaviṣyati | nanu yatnenānusaranto nopalabhāmahe dhūme	BU V Tense=Fut|Mood=Ind|Person=3|Number=Sing # yad PRL Case=Ins|Number=1|Gender=Masc # agni NC Case=Acc|Number=1|Gender=Masc # vinA CX # BU V Tense=Fut|Mood=Ind|Person=3|Number=Sing # nanu CX # yatna NC Case=Ins|Number=1|Gender=Masc # anusR KDP Case=Nom|Number=3|Gender=Masc|Tense=Pres|VerbForm=Part # na CNG # upalaB V Tense=Pres|Mood=Ind|Person=1|Number=Plur # DUma NC Case=Loc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna020_vyc:412	[176,8] svagataviśeṣalakṣaṇam upādhim | vajre tu pārthive 'vagacchāmo lohavyāpāraṇāt |	sva JJ Case=Cpd # gam PPP Case=Cpd|VerbForm=PPP # viSeza NC Case=Cpd # lakzaNa NC Case=Acc|Number=1|Gender=Masc # upADi NC Case=Acc|Number=1|Gender=Masc # vajra NC Case=Loc|Number=1|Gender=Masc # tu CCD # pArTiva JJ Case=Loc|Number=1|Gender=Masc # gam V Tense=Pres|Mood=Ind|Person=1|Number=Plur # loha NC Case=Cpd # vyApAraNa NC Case=Abl|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna020_vyc:413	[176,9] tat tarhi lohavyāpāraṇaṃ pravṛtte 'numāne prayojanena | uta yadṛcchayā | āhosvij	tad PRD Case=Nom|Number=1|Gender=Neut # tarhi CX # loha NC Case=Cpd # vyApAraNa NC Case=Nom|Number=1|Gender=Neut # pravRt PPP Case=Loc|Number=1|Gender=Neut|VerbForm=PPP # anumAna NC Case=Loc|Number=1|Gender=Neut # prayojana NC Case=Ins|Number=1|Gender=Neut # uta CCD # yadRcCA NC Case=Ins|Number=1|Gender=Fem # Ahosvit CX #
/home/basti/code/dvarapandita/data/jna020_vyc:414	[176,10] jijñāsayā | ādyapakṣe mahatī prayojanasiddhir anumānād ity anumānāntaram apīdṛśam eva	jijQAsA NC Case=Ins|Number=1|Gender=Fem # Adya JJ Case=Cpd # pakza NC Case=Loc|Number=1|Gender=Masc # mahat JJ Case=Nom|Number=1|Gender=Fem # prayojana NC Case=Cpd # sidDi NC Case=Nom|Number=1|Gender=Fem # anumAna NC Case=Abl|Number=1|Gender=Neut # iti CQT # anumAna NC Case=Cpd # antara JJ Case=Nom|Number=1|Gender=Neut # api CX # IdRSa JJ Case=Nom|Number=1|Gender=Neut # eva CEM #
