/home/basti/code/dvarapandita/data/jna014_ks4:0	 [107,1] [kṣaṇabhaṅga-adhyāye]	kzaNa NC Case=Cpd # BaFga NC Case=Cpd # DyAya NC Case=Loc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna014_ks4:26	sāmagryām iha nāśa-nāma na kim apy aṅgaṃ na vāsyām api	sAmagrI NC Case=Loc|Number=1|Gender=Fem # iha CAD # nASa NC Case=Cpd # nAman NC Case=Nom|Number=1|Gender=Neut # na CNG # ka PRQ Case=Nom|Number=1|Gender=Neut # api CX # aFga NC Case=Nom|Number=1|Gender=Neut # na CNG # vA CCD # idam PRD Case=Loc|Number=1|Gender=Fem # api CX #
/home/basti/code/dvarapandita/data/jna014_ks4:27	syād eṣa na kadāpi nāpi ca purāpy eṣā samagrā sthitiḥ ||	as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # etad PRD Case=Nom|Number=1|Gender=Masc # na CNG # kadApi CX # na CNG # api CX # ca CCD # purA CX # api CX # etad PRD Case=Nom|Number=1|Gender=Fem # samagra JJ Case=Nom|Number=1|Gender=Fem # sTiti NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna014_ks4:28	 pūrvārdhena naṣṭa-ghaṭa-buddher janma-sāmagrīm ādarśya paścārdhenādhikasya nāśa-nāmno nānvayo na vyatirekas tad-viveka-sāmagryās tūbhayam anukṛtaṃ bhaved iti darśitam | tatra nāśākhyaṃ na kiñcid iha sāmagryāṃ nimittam astīty anvayo nirastaḥ, na cāsyāṃ satyām api sāmagryāṃ kadācin na syād buddhir iti vyatirekāvalambanam apāstam | pūrvaṃ tarhi kasmān neyaṃ buddhir iti vyatireka-pratyayāśātanaṃ śeṣena | yadi purāpy eṣā sāmagrī syāt, niyatam iyaṃ bhavantī buddhir arthāntara-sāpekṣatāṃ sūcayet | na ceyaṃ sāmagrī purāpy asti, vikalakapālapaṅkteḥ parigha-pātādi-kāraṇābhāvenābhāvāt | tat kuto vyatireka-māram api | ukta-sāmagryās tu na vāsyām api syād eṣā na kadācid iti niṣedha-dvayenānvayaḥ | śeṣeṇa vyatirekaś ca vyaktaḥ | tad buddhy abhāva kāle sāmagryā evābhāva-pratipādanād asau sāmagry-abhāvo buddhy-abhāva-vyāpta ity arthaḥ | yas tu pratyakṣetara-sahakāri-sākalya-rūpatayā sarvaiva sāmagrī parokṣeti samarthyate viṣama-dṛṣṭiḥ tataś ca parokṣatayā tasyā nānvaya-vyatireka-niścaya ity ucyate, hanta hutavahendhanādi-sāmagrī-pratibandho 'pi dhūmāder astamita iti apravṛtti-nivṛttikaṃ jagat prasajyeta | tasmān nādṛṣṭābhupagame dṛṣṭa-sādhana-sāmarthya-pratirodhenety alaṃ vistareṇa | tad ayaṃ ghaṭa-āmarśavataḥ kapālānubhava eva naṣṭa-ghaṭāvasāya-sādhana iti siddham |	pUrva PPX Case=Cpd # arDa NC Case=Ins|Number=1|Gender=Neut # naS PPP Case=Cpd|VerbForm=PPP # Gawa NC Case=Cpd # budDi NC Case=Gen|Number=1|Gender=Masc # janman NC Case=Cpd # AmagrI NC Case=Acc|Number=1|Gender=Fem # AdarSay CGDA VerbForm=Abs # paSca JJ Case=Cpd # arDa NC Case=Ins|Number=1|Gender=Neut # aDika JJ Case=Gen|Number=1|Gender=Neut # nASana JJ Case=Cpd # AmnAman NC Case=Gen|Number=1|Gender=Neut # na CNG # anvaya NC Case=Nom|Number=1|Gender=Masc # na CNG # vyatireka NC Case=Nom|Number=1|Gender=Masc # tad PRD Case=Cpd # viveka NC Case=Cpd # sAmagrya NC Case=Nom|Number=3|Gender=MascanukR PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # BU V Tense=Pres|Mood=Opt|Person=3|Number=Sing # iti CQT # darSay PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # tatra CAD # na CNG # aSAKya JJ Case=Nom|Number=1|Gender=Neut # na CNG # kaScit PRI Case=Nom|Number=1|Gender=Neut # iha CAD # sAmagrI NC Case=Loc|Number=1|Gender=Fem # nimitta NC Case=Nom|Number=1|Gender=Neut # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # iti CQT # anvaya NC Case=Nom|Number=1|Gender=Masc # niras PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # na CNG # ca CCD # idam PRD Case=Loc|NumsAmagrI NC Case=Loc|Number=1|Gender=Fem # kadAcid CX # na CNG # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # budDi NC Case=Nom|Number=1|Gender=Fem # iti CQT # vyatireka NC Case=Cpd # avalambana NC Case=Nom|Number=1|Gender=Neut # apAs PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # pUrva PPX Case=Nom|Number=1|Gender=Neut # tarhi CX # kasmAt CX # na CNG # idam PRD Case=Nom|Number=1|Gender=Fem # budDi NC Case=Nom|Number=1|Gender=Fem # iti CQT # vyatireka NC Case=Cpd # pratyaya NC Case=Cpd # aSana NC Case=Nom|Number=1|Gender=Neut #Seza NC Case=Ins|Number=1|Gender=Masc # yadi CSB # purA CX # api CX # etad PRD Case=Nom|Number=1|Gender=Fem # sAmagrI NC Case=Nom|Number=1|Gender=Fem # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # niyatam CX # idam PRD Case=Nom|Number=1|Gender=Fem # BU KDP Case=Nom|Number=1|Gender=Fem|Tense=Pres|VerbForm=Part # budDi NC Case=Nom|Number=1|Gender=Fem # arTa NC Case=Cpd # anta NC Case=Cpd # rasa NC Case=Cpd # apekzA NC Case=Cpd # tA NC Case=Acc|Number=1|Gender=Fem # sUcay V Tense=Pres|Mood=Opt|Person=3|Number=Sing # na CNG # ca CCD # idam PRD Case=Nom|Number=1|Gendervikala JJ Case=Cpd # kapAla NC Case=Cpd # paFkti NC Case=Gen|Number=1|Gender=Fem # pariGa NC Case=Cpd # pAta NC Case=Cpd # Adi NC Case=Cpd # kAraNa NC Case=Cpd # aBAva NC Case=Ins|Number=1|Gender=Masc # aBAva NC Case=Abl|Number=1|Gender=Masc # tad PRD Case=Nom|Number=1|Gender=Neut # kutas CX # vyatireka NC Case=Cpd # mAra NC Case=Nom|Number=1|Gender=Neut # api CX # vac PPP Case=Cpd|VerbForm=PPP # sAmagrI NC Case=Gen|Number=1|Gender=Fem # tu CCD # na CNG # vA CCD # idam PRD Case=Loc|Number=1|Gender=Fem # api CX # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # etad PRD Case=NomkadAcid CX # iti CQT # nizeDa NC Case=Cpd # dvaya NC Case=Ins|Number=1|Gender=Neut # anvaya NC Case=Nom|Number=1|Gender=Masc # Seza NC Case=Ins|Number=1|Gender=Masc # vyatireka NC Case=Nom|Number=1|Gender=Masc # ca CCD # vyakta JJ Case=Nom|Number=1|Gender=Masc # tad PRD Case=Nom|Number=1|Gender=Neut # budDi NC Case=Cpd # aBAva NC Case=Voc|Number=1|Gender=Masc # kAla NC Case=Loc|Number=1|Gender=Masc # sAmagrI NC Case=Gen|Number=1|Gender=Fem # eva CEM # aBAva NC Case=Cpd # pratipAdana NC Case=Abl|Number=1|Gender=Neut # adas PRD Case=Nom|Number=1|Gender=Masc # sAmagrya JJ Case=Cpd # BAva NC Case=Nom|Number=1|budDi NC Case=Cpd # aBAva NC Case=Cpd # vyAp PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # iti CQT # arTa NC Case=Nom|Number=1|Gender=Masc # yad PRL Case=Nom|Number=1|Gender=Masc # tu CCD # pratyakza JJ Case=Cpd # itara PPX Case=Cpd # sahakArin JJ Case=Cpd # sAkalya NC Case=Cpd # rUpa NC Case=Cpd # tA NC Case=Ins|Number=1|Gender=Fem # sarva JQ Case=Nom|Number=1|Gender=Fem # eva CEM # sAmagrI NC Case=Nom|Number=1|Gender=Fem # parokza JJ Case=Nom|Number=1|Gender=Fem # iti CQT # samarTay V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # vizamadRzwi NC Case=Nom|Number=1|Gender=Fem #tatas CX # ca CCD # parokza JJ Case=Cpd # tA NC Case=Ins|Number=1|Gender=Fem # tad PRD Case=Gen|Number=1|Gender=Fem # na CNG # anvaya NC Case=Cpd # vyatireka NC Case=Cpd # niScaya NC Case=Nom|Number=1|Gender=Masc # iti CQT # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # hanta CX # hutavaha NC Case=Cpd # inDana NC Case=Cpd # Adi NC Case=Cpd # sAmagrI NC Case=Cpd # pratibanDa NC Case=Nom|Number=1|Gender=Masc # api CX # DUma NC Case=Cpd # Adi NC Case=Gen|Number=1|Gender=Masc # astamita JJ Case=Voc|Number=1|Gender=Masc #iti CQT # apravRtti NC Case=Cpd # nivRttika JJ Case=Nom|Number=1|Gender=Neut # jagant NC Case=Nom|Number=1|Gender=Neut # prasaQj V Tense=Pres|Mood=Opt|Voice=Pass|Person=3|Number=Sing # tasmAt CX # na CNG # adRzwa JJ Case=Cpd # aByupagama NC Case=Loc|Number=1|Gender=Masc # dRS PPP Case=Cpd|VerbForm=PPP # sADana NC Case=Cpd # sAmarTya NC Case=Cpd # pratiroDa NC Case=Ins|Number=1|Gender=Masc # iti CQT # alam CX # vistara NC Case=Ins|Number=1|Gender=Masc # tad PRD Case=Acc|Number=1|Gender=Neut # idam PRD Case=Nom|Number=1|Gender=Masc #Gawa NC Case=Cpd # AmarSavat JJ Case=Gen|Number=1|Gender=Masc # kapAla NC Case=Cpd # anuBava NC Case=Nom|Number=1|Gender=Masc # eva CEM # naS PPP Case=Cpd|VerbForm=PPP # Gawa NC Case=Cpd # avasAya NC Case=Cpd # sADana NC Case=Nom|Number=1|Gender=Masc # iti CQT # siD PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna014_ks4:29	 arthāpattir ato gatā kṣayam iyaṃ na dhvaṃsa-siddhau prabhuḥ	arTApatti NC Case=Nom|Number=1|Gender=Fem # atas CX # gam PPP Case=Nom|Number=1|Gender=Fem|VerbForm=PPP # kzaya NC Case=Acc|Number=1|Gender=Masc # idam PRD Case=Nom|Number=1|Gender=Fem # na CNG # DvaMsa NC Case=Cpd # sidDi NC Case=Loc|Number=1|Gender=Fem # praBu NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna014_ks4:30	 na viśeṣa-buddhir viśeṣaṇam antareṇeti cet | na, bhāve bhinna-kālatvād viśeṣaṇatvāsiddher dhvaṃsasya yataḥ,	na CNG # viSeza NC Case=Cpd # budDi NC Case=Nom|Number=1|Gender=Fem # viSezaNa NC Case=Nom|Number=1|Gender=Neut # antareNa CX # iti CQT # ced CX # na CNG # BAva NC Case=Loc|Number=1|Gender=Masc # Bid PPP Case=Cpd|VerbForm=PPP # kAla NC Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut # viSezaNa NC Case=Cpd # tva NC Case=Cpd # asidDi NC Case=Abl|Number=1|Gender=Fem # DvaMsa NC Case=Gen|Number=1|Gender=Masc # yatas CX #
/home/basti/code/dvarapandita/data/jna014_ks4:31	 [110,1]	sva-buddhyā rajyate yena viśeṣyaṃ tad-viśeṣaṇam |	sva JJ Case=Cpd # budDi NC Case=Ins|Number=1|Gender=Fem # raQj V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # yad PRL Case=Ins|Number=1|Gender=Masc # viSezay KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # tad PRD Case=Cpd # viSezaNa NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna014_ks4:32	 kāla-bhedena pūrvāpara-kālayor nāśa-bhāvayor abhāvāt kena kaḥ syāt | kvacit pratītiviṣayīkriyate | na ca bhāve sthiti-dharmo dhvaṃsaḥ, kiṃ tu pradeśe | na cānyatra sthitaḥ anyasya viśeṣaṇaṃ, daṇḍa-vat | bhedād evam api syād iti cet | bhedetarhi sarvānya-rūpa-vivekena pratibhāsamānam eva viśeṣaṇaṃ viśeṣyaṃ svānuraktapratīti-viṣayīkuryāt, na svarūpeṇāpratibhāsamānaṃ, daṇḍa-vad eva | anumāna-siddhenāpi daṇḍena daṇḍi-pratītir utpādād anekānta iti cet | na, sarvathā yasya na svarūpāvabhāsa ity abhiprāyāt | daṇḍasya punar anumāna-kāke 'pratibhāsane 'pi niścāyakābhimata-liṅgena saha saṃbandha-grahaṇa-kāle 'sty eva svarūpa-nirbhāsaḥ | tatas tad-anusmaraṇād anumāna-kāle 'pi tad-rūpānuraktāṃ buddhim ādadhīta daṇḍaḥ | na ca sarvathā adṛṣṭadaṇḍasya daṇḍo 'py anumāna-bhājanaṃ svarūpānuraktapratītihetur vā dṛṣṭa-pūravaḥ | evaṃ nāśanām apy arthaḥ kathaṃ tathā syāt, sarvathā adarśanād iti | na ca daṇḍānumānād bhinnā daṇḍipratītiḥ, daṇḍo 'tra daṇḍo 'sya daṇḍavān ayam iti cānarthāntaratvāt | na ceyaṃ liṅga-tyāge (44b) na bhavantī pratijñā-mātratayānumānaṃ bhavatum arhati, yan naṣṭa-pratītir api nāśa-nāmārtha-sādhakaṃ niścayam apekṣamāṇā kathaṃ svayam eva sādhanatvenābhidhīyeta | na cānya-liṅgam asti sarvathā adṛśyatayā tasmin kasyacit pratibandhāsiddheḥ | ata eva hi sarva buddhis tat-siddhaye śaraṇam āśrīyate | ato 'numāna-siddhenānekāntaḥ | anumānasyāpi viśeṣaṇa-svarūpa-nirbhāsa-nānantarīyakatvād apṛthak-siddheś cānumāna-viśeṣaṇa-pratītiyor iti,	kAla NC Case=Cpd # Beda NC Case=Ins|Number=1|Gender=Masc # pUrva PPX Case=Cpd # apara PPX Case=Cpd # kAla NC Case=Gen|Number=2|Gender=Masc # nASa NC Case=Cpd # BAva NC Case=Gen|Number=2|Gender=Masc # aBAva NC Case=Abl|Number=1|Gender=Masc # ka PRQ Case=Ins|Number=1|Gender=Masc # ka PRQ Case=Nom|Number=1|Gender=Masc # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # kvacid CX # pratIti NC Case=Cpd # vizayin JJ Case=Nom|Number=1|Gender=Masc # kR V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # na CNG # ca CCD # BAva NC Case=Loc|Number=1|Gender=Masc # sTiti NC Case=Cpd # Darma NC ka PRQ Case=Nom|Number=1|Gender=Neut # tu CCD # pradeSa NC Case=Loc|Number=1|Gender=Masc # na CNG # ca CCD # anyatra CX # sTA PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # anya PPX Case=Gen|Number=1|Gender=Masc # viSezaNa NC Case=Nom|Number=1|Gender=Neut # daNXa NC Case=Cpd # vat CX # Beda NC Case=Abl|Number=1|Gender=Masc # evam CX # api CX # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # iti CQT # ced CX # Beda NC Case=Cpd # etarhi CX # sarva JQ Case=Cpd # anya PPX Case=Cpd # rUpa NC Case=Cpd # viveka NC Case=Ins|Number=1|Gender=Masc #pratiBAsamAna NC Case=Nom|Number=1|Gender=Neut # eva CEM # viSezaNa NC Case=Nom|Number=1|Gender=Neut # viSezya NC Case=Nom|Number=1|Gender=Neut # sva JJ Case=Cpd # anuraQj PPP Case=Cpd|VerbForm=PPP # pratIti NC Case=Cpd # vizayIkR V Tense=Pres|Mood=Opt|Person=3|Number=Sing # na CNG # sva JJ Case=Cpd # rUpa NC Case=Ins|Number=1|Gender=Neut # apratiBAsamAna JJ Case=Nom|Number=1|Gender=Neut # daNXa NC Case=Cpd # vat CX # eva CEM # anumAna NC Case=Cpd # siD PPP Case=Ins|Number=1|Gender=Neut|VerbForm=PPP # api CX #daNXa NC Case=Ins|Number=1|Gender=Masc # daNXin NC Case=Cpd # pratIti NC Case=Nom|Number=1|Gender=Fem # utpAda NC Case=Abl|Number=1|Gender=Masc # anekAnta NC Case=Nom|Number=1|Gender=Masc # iti CQT # ced CX # na CNG # sarvaTA CX # yad PRL Case=Gen|Number=1|Gender=Masc # na CNG # svarUpa NC Case=Cpd # avaBAsa NC Case=Nom|Number=1|Gender=Masc # iti CQT # aBiprAya NC Case=Abl|Number=1|Gender=Masc # daNXa NC Case=Gen|Number=1|Gender=Masc # punar CAD # anumAnaka NC Case=Loc|Number=1|Gender=Neut #pratiBAsana NC Case=Loc|Number=1|Gender=Neut # api CX # niSca CCD # ayaka JJ Case=Cpd # aBiman PPP Case=Cpd|VerbForm=PPP # liFga NC Case=Ins|Number=1|Gender=Neut # saha CX # sambanDa NC Case=Cpd # grahaNa NC Case=Cpd # kAla NC Case=Loc|Number=1|Gender=Masc # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # eva CEM # svarUpa NC Case=Cpd # nirBAsa NC Case=Nom|Number=1|Gender=Masc # tatas CX # tad PRD Case=Cpd # anusmaraNa NC Case=Abl|Number=1|Gender=Neut # kAla NC Case=Loc|Number=1|Gender=Masc # anumAna NC Case=Cpd # kAla NC Case=Loc|Number=1|Gender=Masc #api CX # tad PRD Case=Cpd # rUpa NC Case=Cpd # anuraQj PPP Case=Acc|Number=1|Gender=Fem|VerbForm=PPP # budDi NC Case=Acc|Number=1|Gender=Fem # ADA V Tense=Pres|Mood=Opt|Person=3|Number=Sing # daNXa NC Case=Nom|Number=1|Gender=Masc # na CNG # ca CCD # sarvaTA CX # adRzwa JJ Case=Cpd # daNXa NC Case=Gen|Number=1|Gender=Masc # daNXa NC Case=Nom|Number=1|Gender=Masc # api CX # anumAna NC Case=Cpd # BAjana NC Case=Nom|Number=1|Gender=Neut # svarUpa NC Case=Cpd # anuraQj PPP Case=Cpd|VerbForm=PPP # pratIti NC Case=Cpd # hetu NC Case=Nom|Number=1|Gender=Masc #vA CCD # dRS PPP Case=Cpd|VerbForm=PPP # pUru NC Case=Gen|Number=1|Gender=Masc # evam CX # nASa NC Case=Gen|Number=3|Gender=Masc # api CX # arTa NC Case=Nom|Number=1|Gender=Masc # kaTam CX # taTA CX # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # sarvaTA CX # adarSana NC Case=Abl|Number=1|Gender=Neut # iti CQT # na CNG # ca CCD # daNXa NC Case=Cpd # anumAna NC Case=Abl|Number=1|Gender=Neut # Bid PPP Case=Nom|Number=1|Gender=Fem|VerbForm=PPP # daNXin NC Case=Cpd # pratIti NC Case=Nom|Number=1|Gender=Fem # daNXa NC Case=Nom|Number=1|Gender=Masc #atra CAD # daNXa NC Case=Nom|Number=1|Gender=Masc # tya PRD Case=Nom|Number=1|Gender=Masc # daNXavat JJ Case=Nom|Number=1|Gender=Masc # idam PRD Case=Nom|Number=1|Gender=Masc # iti CQT # ca CCD # arTa NC Case=Cpd # antara JJ Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut # na CNG # ca CCD # idam PRD Case=Nom|Number=1|Gender=Fem # liFgatyAga NC Case=Loc|Number=1|Gender=Masc # na CNG # BU KDP Case=Nom|Number=1|Gender=Fem|Tense=Pres|VerbForm=Part # pratijQA NC Case=Cpd # mAtra NC Case=Cpd # tA NC Case=Ins|Number=1|Gender=Fem # anumAna NC Case=Acc|Number=1|Gender=Neut # BU CGDI VerbForm=Inf # arh V Tenyad PRL Case=Nom|Number=1|Gender=Neut # naS PPP Case=Cpd|VerbForm=PPP # pratIti NC Case=Nom|Number=1|Gender=Fem # api CX # nASa NC Case=Cpd # nAman NC Case=Cpd # arTa NC Case=Cpd # sADaka JJ Case=Nom|Number=1|Gender=Neut # niScaya NC Case=Acc|Number=1|Gender=Masc # apekz KDP Case=Nom|Number=1|Gender=Fem|Tense=Pres|VerbForm=Part # kaTam CX # svayam CX # eva CEM # sADana NC Case=Cpd # tva NC Case=Ins|Number=1|Gender=Neut # aBiDA V Tense=Pres|Mood=Opt|Voice=Pass|Person=3|Number=Sing # na CNG # ca CCD # anya PPX Case=Cpd # liFga NC Case=Nom|Number=1|Gender=Neut # as V Tense=Pres|MoodadRSya JJ Case=Cpd # tA NC Case=Ins|Number=1|Gender=Fem # tad PRD Case=Loc|Number=1|Gender=Masc # kaScit PRI Case=Gen|Number=1|Gender=Masc # pratibanDa NC Case=Cpd # asidDi NC Case=Abl|Number=1|Gender=Fem # atas CX # eva CEM # hi CX # sarva JQ Case=Nom|Number=3|Gender=Masc # budDi NC Case=Nom|Number=1|Gender=Fem # tad PRD Case=Cpd # sidDi NC Case=Dat|Number=1|Gender=Fem # SaraNa NC Case=Nom|Number=1|Gender=Neut # ASrI V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # atas CX # anumAna NC Case=Cpd # sidDi NC Case=Ins|Number=1|Gender=Fem # aneka JJ Case=Cpd # anta NC Case=Nom|Number=1|Gender=anumAna NC Case=Gen|Number=1|Gender=Neut # api CX # viSezaNa NC Case=Cpd # svarUpa NC Case=Cpd # nirBAsana NC Case=Cpd # anantarIyaka JJ Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut # apRTak CX # sidDi NC Case=Gen|Number=1|Gender=Fem # ca CCD # anumAna NC Case=Cpd # viSezaNa NC Case=Cpd # pratIti NC Case=Gen|Number=2|Gender=Fem # iti CQT #
/home/basti/code/dvarapandita/data/jna014_ks4:33	 [110,17] yasya na svarūpa-nirbhāsas tan na kasyacit svānuraktapratītinimittam, yathā karikeśaraḥ | nāsti ca sva-rūpa-pratibhāso dhvaṃsasyeti vyāpakānupalabdhiḥ |	yad PRL Case=Gen|Number=1|Gender=Masc # na CNG # svarUpa NC Case=Cpd # nirBAsa NC Case=Nom|Number=1|Gender=Masc # tad PRD Case=Nom|Number=1|Gender=Neut # na CNG # kaScit PRI Case=Gen|Number=1|Gender=Masc # sva JJ Case=Cpd # anuraQj PPP Case=Cpd|VerbForm=PPP # pratIti NC Case=Cpd # nimitta NC Case=Nom|Number=1|Gender=Neut # yaTA CCM # karikeSara NC Case=Nom|Number=1|Gender=Masc # na CNG # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # ca CCD # svarUpa NC Case=Cpd # pratiBAsa NC Case=Nom|Number=1|Gender=Masc # DvaMsa NC Case=Gen|Number=1|Gender=Masc # iti CQT #vyApaka JJ Case=Cpd # anupalabDi NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna014_ks4:34	 [110,19] svānuraktapratītinimittarvaṃ nirbhāsa-bhṅge bhavad-atiprasaṅga-bādhitaṃ pratibhāsa-vattayaiva vyāptam | na cāsiddhiḥ, idan-tayā darśayitum aśakyasya bāhya-vastunaḥ pratibhāsa-vyavahārābhāvāt, idan-tayā nirdeśanīye ca vivādābhāvāt | na hi daṇḍo 'pi daṇḍipratītyā sādhyā 'dhyakṣa-siddhatvāt | mūṭhaṃ prati vyavahāra-sādhane 'pi nedan-tayā nirdeśaḥ, viśeṣato locana-gocare |	sva JJ Case=Cpd # anuraQj PPP Case=Cpd|VerbForm=PPP # pratIti NC Case=Cpd # nimitta NC Case=Cpd # rU NC Case=Acc|Number=1|Gender=Fem # nirBAsa NC Case=Cpd # Bukta NC Case=Loc|Number=1|Gender=Neut # Bavat JJ Case=Cpd # atiprasaFga NC Case=Cpd # bAD PPP Case=Acc|Number=1|Gender=Neut|VerbForm=PPP # pratiBAsavattA NC Case=Ins|Number=1|Gender=Fem # eva CEM # vyAp PPP Case=Acc|Number=1|Gender=Neut|VerbForm=PPP # na CNG # ca CCD # asidDi NC Case=Nom|Number=1|Gender=Fem # iyat JJ Case=Ins|Number=1|Gender=Fem # darSay CGDI VerbForm=Inf #aSakya JJ Case=Gen|Number=1|Gender=Masc # bAhya JJ Case=Cpd # vastu NC Case=Gen|Number=1|Gender=Neut # pratiBAsa NC Case=Cpd # vyavahAra NC Case=Cpd # aBAva NC Case=Abl|Number=1|Gender=Masc # i CX # anta NC Case=Ins|Number=1|Gender=Fem # nirdeSanIya NC Case=Loc|Number=1|Gender=Neut # ca CCD # vivAda NC Case=Cpd # aBAva NC Case=Abl|Number=1|Gender=Masc # na CNG # hi CX # daNXa NC Case=Nom|Number=1|Gender=Masc # api CX # daNXin NC Case=Cpd # pratIti NC Case=Ins|Number=1|Gender=Fem # sADay KDG Case=Nom|Number=1|Gender=Fem|VerbForm=Ger # Dyakza NC Case=Cpd # siD PPP Case=Cpd|VerbForm=PPP # tva NC mUWa NC Case=Acc|Number=1|Gender=Masc # prati CADP # vyavahAra NC Case=Cpd # sADana NC Case=Loc|Number=1|Gender=Neut # api CX # na CNG # danta NC Case=Ins|Number=1|Gender=Fem # nirdeSa NC Case=Nom|Number=1|Gender=Masc # viSezataH CX # locana NC Case=Cpd # gocara NC Case=Loc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna014_ks4:35	 [110,24] atha sarvaṃ vastu svarūpeṇa pratibhāti, na pararūpeṇa, yathā bhāva eva nābhāva-rūpeṇa, evam abhāvo 'pi bhāva-rūpeṇāpratibhāsamāno 'pi svarūpeṇa pratibhāty eva | idan-tayā pratibhāsanaṃ nayana-viṣayasyāpi bhāvasyaiva | ato nedantayā pratibhāsābhāve 'py apratibhāsa eveti cet |	aTa CAD # sarva JQ Case=Nom|Number=1|Gender=Neut # vastu NC Case=Nom|Number=1|Gender=Neut # svarUpa NC Case=Ins|Number=1|Gender=Neut # pratiBA V Tense=Pres|Mood=Ind|Person=3|Number=Sing # na CNG # para PPX Case=Cpd # rUpa NC Case=Ins|Number=1|Gender=Neut # yaTA CCM # BAva NC Case=Nom|Number=1|Gender=Masc # eva CEM # na CNG # aBAva NC Case=Cpd # rUpa NC Case=Ins|Number=1|Gender=Neut # evam CX # aBAva NC Case=Nom|Number=1|Gender=Masc # api CX # BAva NC Case=Cpd # rUpa NC Case=Ins|Number=1|Gender=Neut # apratiBAsamAna JJ Case=Nom|Number=1|Gender=Masc # api CX # svarUpa NC Case=Ins|Number=1|Gender=Neut #pratiBA V Tense=Pres|Mood=Ind|Person=3|Number=Sing # eva CEM # iti CQT # anta NC Case=Ins|Number=1|Gender=Fem # pratiBAsana NC Case=Nom|Number=1|Gender=Neut # nayana NC Case=Cpd # vizaya NC Case=Gen|Number=1|Gender=Masc # api CX # BAva NC Case=Gen|Number=1|Gender=Masc # eva CEM # atas CX # na CNG # iz KDP Case=Ins|Number=1|Gender=Fem|Tense=Pres|VerbForm=Part # pratiBAsABAva NC Case=Loc|Number=1|Gender=Masc # api CX # apratiBAsa JJ Case=Nom|Number=1|Gender=Masc # eva CEM # iti CQT # ced CX #
