/home/basti/code/dvarapandita/data/jna114_sa4:0	[437] [caturthaḥ paricchedaḥ]	caturTa JJ Case=Nom|Number=1|Gender=Masc # paricCeda NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:450	[459,1] tasmād avadher abodhe 'vadhimato matir iti vimatir eveti kutaścid bhedagrāhi	tasmAt CX # avaDi NC Case=Gen|Number=1|Gender=Masc # aboDa NC Case=Loc|Number=1|Gender=Masc # avaDimat JJ Case=Gen|Number=1|Gender=Masc # mati NC Case=Nom|Number=1|Gender=Fem # iti CQT # vimati NC Case=Nom|Number=1|Gender=Fem # eva CEM # iti CQT # kutaScid CX # Beda NC Case=Cpd # grAhin JJ Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:451	[459,2] pratyakṣam apratibhāsinaḥ | nanu nīlam anīlād bhinnam avaśyam eṣitavyam, tadgrāhiṇā ca	pratyakza JJ Case=Nom|Number=1|Gender=Neut # apratiBAsin JJ Case=Gen|Number=1|Gender=Masc # nanu CX # nIla JJ Case=Nom|Number=1|Gender=Neut # anIla NC Case=Abl|Number=1|Gender=Masc # Bid PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # avaSyam CX # iz KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # tad PRD Case=Cpd # grAhin JJ Case=Ins|Number=1|Gender=Masc # ca CCD #
/home/basti/code/dvarapandita/data/jna114_sa4:452	[459,3] pratyakṣeṇa tathā na gṛhyata iti na gṛhītam eva nīlam | vayam apy evaṃ brūmaḥ | anīlāgrahaṇe	pratyakza NC Case=Ins|Number=1|Gender=Neut # taTA CX # na CNG # grah V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # iti CQT # na CNG # grah PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # eva CEM # nIla JJ Case=Nom|Number=1|Gender=Neut # mad PPR Case=Nom|Number=3|Gender= # api CX # evam CX # brU V Tense=Pres|Mood=Ind|Person=1|Number=Plur # anIlAgrahaNa NC Case=Loc|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:453	[459,4] tato bhidyamānaṃ na gṛhyata iti nīlam eva kathaṃ gṛhītam? yata eva tasyāgrahaṇaṃ tata eva	tatas CX # Bid KDP Case=Nom|Number=1|Gender=Neut|Tense=Pres|Voice=Pass|VerbForm=Part # na CNG # grah V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # iti CQT # nIla JJ Case=Nom|Number=1|Gender=Neut # eva CEM # kaTam CX # grah PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # yatas CX # eva CEM # tad PRD Case=Gen|Number=1|Gender=Masc # agrahaNa NC Case=Nom|Number=1|Gender=Neut # tatas CX # eva CEM #
/home/basti/code/dvarapandita/data/jna114_sa4:454	[459,5] tato bhedagrahaḥ, anyathā hy upalambhānupalambhāv (: apalambhānupalambhāv) eva na sidhyeyātām (103b) iti cet? yathā	tatas CX # Beda NC Case=Cpd # graha NC Case=Nom|Number=1|Gender=Masc # anyaTA CX # hi CX # upalamBa NC Case=Cpd # anupalamBa NC Case=Nom|Number=2|Gender=Masc # apalamBa NC Case=Cpd # anupalamBa NC Case=Nom|Number=2|Gender=Masc # eva CEM # na CNG # siD V Tense=Pres|Mood=Opt|Person=3|Number=Dual # iti CQT # ced CX # yaTA CCM #
/home/basti/code/dvarapandita/data/jna114_sa4:455	[459,6] tarhi tasya nopalambhas tathā tadavadher bhedasyāpi katham upalambhaḥ? tataś ca tadgraho nāma	tarhi CX # tad PRD Case=Gen|Number=1|Gender=Masc # na CNG # upalamBa NC Case=Nom|Number=1|Gender=Masc # taTA CX # tad PRD Case=Cpd # avaDi NC Case=Gen|Number=1|Gender=Masc # Beda NC Case=Gen|Number=1|Gender=Masc # api CX # kaTam CX # upalamBa NC Case=Nom|Number=1|Gender=Masc # tatas CX # ca CCD # tad PRD Case=Cpd # graha NC Case=Nom|Number=1|Gender=Masc # nAma CX #
/home/basti/code/dvarapandita/data/jna114_sa4:456	[459,7] yathaikatām asya viruṇaddhi, tathā tadavadhikabhedagraham api | athāsyaitadrūpapratītir eva bhedapratītir	yaTA CCM # ekatA NC Case=Acc|Number=1|Gender=Fem # idam PRD Case=Gen|Number=1|Gender=Masc # viruD V Tense=Pres|Mood=Imp|Person=2|Number=Sing # taTA CX # tad PRD Case=Cpd # avaDika JJ Case=Cpd # Beda NC Case=Cpd # graha NC Case=Acc|Number=1|Gender=Masc # api CX # aTa CAD # idam PRD Case=Gen|Number=1|Gender=Masc # etad PRD Case=Cpd # rUpa NC Case=Cpd # pratIti NC Case=Nom|Number=1|Gender=Fem # eva CEM # Beda NC Case=Cpd # pratIti NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna114_sa4:457	[459,8] ity ucyate? bhedapratītiniṣedhe 'pi samānam etat |	iti CQT # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # Beda NC Case=Cpd # pratIti NC Case=Cpd # nizeDa NC Case=Loc|Number=1|Gender=Masc # api CX # samAna JJ Case=Nom|Number=1|Gender=Neut # etad PRD Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:458	[459,9] vināvadhiṃ pratīto hi bhedo bhedaḥ kathaṃ nu saḥ |	vinA CX # avaDi NC Case=Acc|Number=1|Gender=Masc # pratI PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # hi CX # Beda NC Case=Nom|Number=1|Gender=Masc # Beda NC Case=Nom|Number=1|Gender=Masc # kaTam CX # nu CX # tad PRD Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:459	[459,10] śabda eva tathā mābhūd iti ced bhāsatāṃ tathā ||	Sabda NC Case=Nom|Number=1|Gender=Masc # eva CEM # taTA CX # mABU V Tense=Aor|Mood=Inj|Person=3|Number=Sing # iti CQT # ced CX # BAs KDP Case=Gen|Number=3|Gender=Masc|Tense=Pres|VerbForm=Part # taTA CX #
/home/basti/code/dvarapandita/data/jna114_sa4:460	[459,11] ubhayābhāsane (ubhayāvabhāsane) hi tadapekṣaḥ svabhāva evāsya na sphuratīty ucyate, na vikalpamātrapratikṣepaḥ |	uBaya JJ Case=Cpd # ABAsana NC Case=Loc|Number=1|Gender=Neut # uBaya JJ Case=Cpd # avaBAsana NC Case=Loc|Number=1|Gender=Neut # hi CX # tad PRD Case=Cpd # apekzA NC Case=Nom|Number=1|Gender=Masc # svaBAva NC Case=Nom|Number=1|Gender=Masc # eva CEM # idam PRD Case=Gen|Number=1|Gender=Masc # na CNG # sPur V Tense=Pres|Mood=Ind|Person=3|Number=Sing # iti CQT # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # na CNG # vikalpa NC Case=Cpd # mAtra NC Case=Cpd # pratikzepa NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:461	[459,12] tasmād yathānyasaṃkīrṇarūpabhāsanam eva bhedapratibhāsa ucyate, tathāvidhanirapekṣam	tasmAt CX # yaTA CCM # anya PPX Case=Cpd # saMkR PPP Case=Cpd|VerbForm=PPP # rUpa NC Case=Cpd # BAsana NC Case=Nom|Number=1|Gender=Neut # eva CEM # Beda NC Case=Cpd # pratiBAsa NC Case=Nom|Number=1|Gender=Masc # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # taTAviDa JJ Case=Cpd # nirapekza JJ Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:462	[459,13] īkṣaṇam evāsya bhedapratibhāsabhraṃśa ity ucyate, svarūpamātrapratibhāsāt | yady evam,	IkzaNa NC Case=Nom|Number=1|Gender=Neut # eva CEM # idam PRD Case=Gen|Number=1|Gender=Masc # Beda NC Case=Cpd # pratiBAsa NC Case=Cpd # BraMSa NC Case=Nom|Number=1|Gender=Masc # iti CQT # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # svarUpa NC Case=Cpd # mAtra NC Case=Cpd # pratiBAsa NC Case=Abl|Number=1|Gender=Masc # yadi CSB # evam CX #
/home/basti/code/dvarapandita/data/jna114_sa4:463	[459,14] na bhedyabhāsād avadher jñātaṃ nābhedyasaṃkarāt |	na CNG # Bid KDG Case=Cpd|VerbForm=Ger # BAsa NC Case=Abl|Number=1|Gender=Masc # avaDi NC Case=Abl|Number=1|Gender=Masc # jQA PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # na CNG # aBedya JJ Case=Cpd # saMkara NC Case=Abl|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:464	[459,15] nānyac ca bhedābhedābhyāṃ vastu vastugrahaḥ katham ||	na CNG # anya PPX Case=Nom|Number=1|Gender=Neut # ca CCD # Beda NC Case=Cpd # aBeda NC Case=Ins|Number=2|Gender=Masc # vastu NC Case=Nom|Number=1|Gender=Neut # vastu NC Case=Cpd # graha NC Case=Nom|Number=1|Gender=Masc # kaTam CX #
/home/basti/code/dvarapandita/data/jna114_sa4:465	[459,16] yadi samīcīnam ālocyata evam etat,	yadi CSB # samIcIna JJ Case=Nom|Number=1|Gender=Neut # Alocay V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # evam CX # etad PRD Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:466	[459,17] arthasyāvyatibhede hi jñānād api bhidā kutaḥ |	arTa NC Case=Gen|Number=1|Gender=Masc # a CNG # vyatiBeda NC Case=Loc|Number=1|Gender=Masc # hi CX # jQAna NC Case=Abl|Number=1|Gender=Neut # api CX # BidA NC Case=Nom|Number=1|Gender=Fem # kutas CX #
/home/basti/code/dvarapandita/data/jna114_sa4:467	[459,18] bhede cāvadhibodhe 'pi sarvaḥ sarvasya gocaraḥ ||	Beda NC Case=Loc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:468	[459,19] kevalaṃ bahir abhiniveśapāravaśye cinteyam, tatra ca samānam eva dūṣaṇam idam |	kevala JJ Case=Nom|Number=1|Gender=Neut # bahis CX # aBiniveSa NC Case=Cpd # pAravaSya JJ Case=Loc|Number=1|Gender=Neut # cintay KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # tatra CAD # ca CCD # samAna JJ Case=Nom|Number=1|Gender=Neut # eva CEM # dUzaNa NC Case=Nom|Number=1|Gender=Neut # idam PRD Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:469	[459,20] yathā hi bhedagrahānaṅgīkāre ekasya, tathā bhedagrahanibandhanasyāvadhigrahasyābhāve dvitīyasya |	yaTA CCM # hi CX # Beda NC Case=Cpd # graha NC Case=Cpd # anaFgIkAra NC Case=Loc|Number=1|Gender=Masc # eka PPX Case=Gen|Number=1|Gender=Masc # taTA CX # Beda NC Case=Cpd # graha NC Case=Cpd # nibanDana NC Case=Gen|Number=1|Gender=Neut # avaDi NC Case=Cpd # graha NC Case=Gen|Number=1|Gender=Masc # aBAva NC Case=Loc|Number=1|Gender=Masc # dvitIya JJ Case=Gen|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:470	[459,21] tatra yadi cakṣuṣī nimīlya bāhyagrahavad avadher abhode 'pi bhedagrahavyavasthaikasya, tadā cakṣuṣī	tatra CAD # yadi CSB # cakzus NC Case=Acc|Number=2|Gender=Neut # nimIlay CGDA VerbForm=Abs # bAhya JJ Case=Cpd # graha NC Case=Cpd # vat CX # avaDi NC Case=Gen|Number=1|Gender=Masc # aBoda JJ Case=Acc|Number=2|Gender=Neut # api CX # Beda NC Case=Cpd # graha NC Case=Cpd # vyavasTA NC Case=Cpd # eka PPX Case=Gen|Number=1|Gender=Masc # tadA CAD # cakzus NC Case=Acc|Number=2|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:471	[459,22] nimīlyaiva bhedagrahābhāve 'pi vastugrahavyavasthā kiṃ nāparasya, yathā paramāṇurūpānullekhe	nimIlya JJ Case=Nom|Number=1|Gender=Fem # eva CEM # Beda NC Case=Cpd # graha NC Case=Cpd # aBAva NC Case=Loc|Number=1|Gender=Masc # api CX # vastu NC Case=Cpd # graha NC Case=Cpd # vyavasTA NC Case=Nom|Number=1|Gender=Fem # kim CX # na CNG # apara PPX Case=Gen|Number=1|Gender=Masc # yaTA CCM # paramANu NC Case=Cpd # rUpa NC Case=Abl|Number=1|Gender=Neut # ulleKa NC Case=Loc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:472	[459,23] 'pi? na hi paramāṇubhyo 'nyad asti vastu, tatas tatrāpi nimīlitākṣasyaiva tadanullekhe	api CX # na CNG # hi CX # paramANu NC Case=Abl|Number=3|Gender=Masc # anya PPX Case=Nom|Number=1|Gender=Neut # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # vastu NC Case=Nom|Number=1|Gender=Neut # tatas CX # tatra CAD # api CX # nimIlay PPP Case=Cpd|VerbForm=PPP # akza NC Case=Gen|Number=1|Gender=Masc # eva CEM # tad PRD Case=Cpd # anulleKya NC Case=Loc|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:473	[459,24] 'pi vastugrahavyavasthā | evaṃ bhedāpratītāv api na doṣaḥ |	api CX # vastu NC Case=Cpd # graha NC Case=Cpd # vyavasTA NC Case=Nom|Number=1|Gender=Fem # evam CX # Beda NC Case=Cpd # apratIta JJ Case=Nom|Number=2|Gender=Masc # api CX # na CNG # doza NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:474	[459,25] kathaṃ tarhi bhedagrahaḥ? na kathañcit | bhedagrahavyavasthāmātraṃ tu paścimaniścayāpekṣayā	kaTam CX # tarhi CX # Beda NC Case=Cpd # graha NC Case=Nom|Number=1|Gender=Masc # na CNG # kaTaMcid CX # Beda NC Case=Cpd # graha NC Case=Cpd # vyavasTA NC Case=Cpd # mAtra NC Case=Nom|Number=1|Gender=Neut # tu CCD # paScima JJ Case=Cpd # niScaya NC Case=Cpd # apekzA NC Case=Ins|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna114_sa4:475	[459,26] syāt | sa hi nīlam anīlarāśiṃ ca svānurūpapratibhāsaviṣayīkṛtam anyo 'nyapratyanīkatayā	as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # tad PRD Case=Nom|Number=1|Gender=Masc # hi CX # nIla JJ Case=Nom|Number=1|Gender=Neut # anIla JJ Case=Cpd # rASi NC Case=Nom|Number=1|Gender=Neut # ca CCD # sva JJ Case=Cpd # anurUpa JJ Case=Cpd # pratiBAsa NC Case=Cpd # vizayin JJ Case=Cpd # kR PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # anya PPX Case=Nom|Number=1|Gender=Masc # nipratyanIka JJ Case=Cpd # tA NC Case=Ins|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna114_sa4:476	[460,1] pratyanīkatayā vibhajan svavyāpāram api nīlam idaṃ dṛṣṭaṃ nānīlam iti pratyakṣa eva kṣipatīti	pratyanIka NC Case=Cpd # tA NC Case=Ins|Number=1|Gender=Fem # viBaj KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # sva JJ Case=Cpd # vyApAra NC Case=Acc|Number=1|Gender=Masc # api CX # nIla JJ Case=Nom|Number=1|Gender=Neut # idam PRD Case=Nom|Number=1|Gender=Neut # dRS PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # na CNG # anIla JJ Case=Nom|Number=1|Gender=Neut # iti CQT # pratyakza JJ Case=Nom|Number=1|Gender=Masc # eva CEM # kzip V Tense=Pres|Mood=Ind|Person=3|Number=Sing # iti CQT #
/home/basti/code/dvarapandita/data/jna114_sa4:477	[460,2] tadapekṣayādhyakṣam eva parasya vyāvṛttiṃ gṛhṇātīti vyavasthāpyate, so 'pi vā smṛtir iti,	tad PRD Case=Cpd # apekzA NC Case=Ins|Number=1|Gender=Fem # aDyakza NC Case=Acc|Number=1|Gender=Masc # eva CEM # para PPX Case=Gen|Number=1|Gender=Masc # vyAvRtti NC Case=Acc|Number=1|Gender=Fem # grah V Tense=Pres|Mood=Ind|Person=3|Number=Sing # iti CQT # vyavasTApay V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # tad PRD Case=Nom|Number=1|Gender=Masc # api CX # vA CCD # smRti NC Case=Nom|Number=1|Gender=Fem # iti CQT #
/home/basti/code/dvarapandita/data/jna114_sa4:478	[460,3] yathā dhārāvāhijñānāntarasya gṛhītagrahaṇam agṛhīte 'py ekatvaniścayāpekṣayā | etena tat	yaTA CCM # DArA NC Case=Cpd # vAhin JJ Case=Cpd # jQAna NC Case=Cpd # antara JJ Case=Gen|Number=1|Gender=Masc # grah PPP Case=Cpd|VerbForm=PPP # grahaNa NC Case=Nom|Number=1|Gender=Neut # agRhIta JJ Case=Loc|Number=1|Gender=Masc # api CX # ekatva NC Case=Cpd # niScaya NC Case=Cpd # apekzA NC Case=Ins|Number=1|Gender=Fem # etad PRD Case=Ins|Number=1|Gender=Neut # tad PRD Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:479	[460,4] paricchinattītyāder avirodho vyākhyātaḥ | tadanenāvāntaravyavasthāmātreṇa na pratyakṣasyābhedagrahanisargavisargayogaḥ |	paricCid V Tense=Pres|Mood=Ind|Person=3|Number=Sing # iti CQT # Adi NC Case=Gen|Number=1|Gender=Masc # aviroDa NC Case=Nom|Number=1|Gender=Masc # vyAKyA PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # tad PRD Case=Cpd # idam PRD Case=Ins|Number=1|Gender=Neut # avAntaravyavasTA NC Case=Cpd # mAtra NC Case=Ins|Number=1|Gender=Neut # na CNG # pratyakza JJ Case=Gen|Number=1|Gender=Neut # aBeda NC Case=Cpd # graha NC Case=Cpd # nisarga NC Case=Cpd # visarga NC Case=Cpd # yoga NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:480	[460,5] tat kim idānīm upalabdhānupalabdhayor aikyam astu? na, bhedagrahaniṣedhamātrasya	tad PRD Case=Nom|Number=1|Gender=Neut # ka PRQ Case=Nom|Number=1|Gender=Neut # idAnIm CX # upalaB PPP Case=Cpd|VerbForm=PPP # anupalabDi NC Case=Gen|Number=2|Gender=Fem # Ekya NC Case=Nom|Number=1|Gender=Neut # as V Tense=Pres|Mood=Imp|Person=3|Number=Sing # na CNG # Beda NC Case=Cpd # graha NC Case=Cpd # nizeDa NC Case=Cpd # mAtra NC Case=Gen|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:481	[460,6] vivakṣitatvāt | vikalpas tu saha krameṇa vā pratiyoginaḥ pratipattau	vivakzita JJ Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut # vikalpa NC Case=Nom|Number=1|Gender=Masc # tu CCD # saha CX # krameNa CX # vA CCD # pratiyogin JJ Case=Gen|Number=1|Gender=Masc # pratipatti NC Case=Loc|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna114_sa4:482	[460,7] saṃkalpe vā bhedam abhedaṃ vā vyavahārayet, pratyakṣāpekṣayā tv apratibhāsamānaṃ naikaṃ na nānā |	saMkalpa NC Case=Loc|Number=1|Gender=Masc # vA CCD # Beda NC Case=Acc|Number=1|Gender=Masc # aBeda NC Case=Acc|Number=1|Gender=Masc # vA CCD # vyavahAray V Tense=Pres|Mood=Opt|Person=3|Number=Sing # pratyakza NC Case=Cpd # apekzA NC Case=Ins|Number=1|Gender=Fem # tu CCD # apratiBAsamAna JJ Case=Nom|Number=1|Gender=Neut # na CNG # eka PPX Case=Nom|Number=1|Gender=Neut # na CNG # nAnA CX #
/home/basti/code/dvarapandita/data/jna114_sa4:483	[460,8] pratibhāsamāne kā gatir iti cet? tatrāpi yadi grāhakayor bhedaḥ, tadānyaviṣayānullekhāt	pratiBAsa NC Case=Cpd # mAna NC Case=Loc|Number=1|Gender=Masc # ka PRQ Case=Nom|Number=1|Gender=Fem # gati NC Case=Nom|Number=1|Gender=Fem # iti CQT # ced CX # tatra CAD # api CX # yadi CSB # grAhaka JJ Case=Gen|Number=2|Gender=Masc # Beda NC Case=Nom|Number=1|Gender=Masc # tadA CAD # anya PPX Case=Cpd # vizaya NC Case=Cpd # ulleKa NC Case=Abl|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:484	[460,9] pūrvavad vikalpa eva bhedagrāhī | abhede siddhaś citrādvaitavādaḥ, buddhirūpam (104a) evābhedagrāhakam	pUrvavat CX # vikalpa NC Case=Nom|Number=1|Gender=Masc # eva CEM # Beda NC Case=Cpd # grAhin JJ Case=Nom|Number=1|Gender=Masc # aBeda NC Case=Loc|Number=1|Gender=Masc # siD PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # citra JJ Case=Cpd # advEta NC Case=Cpd # vAda NC Case=Nom|Number=1|Gender=Masc # budDi NC Case=Cpd # rUpa NC Case=Nom|Number=1|Gender=Neut # eva CEM # aBeda NC Case=Cpd # grAhaka JJ Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:485	[460,10] eva pratyakṣam ity api | saṅgrahaḥ,	eva CEM # pratyakza NC Case=Nom|Number=1|Gender=Neut # iti CQT # api CX # saMkalpa NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:486	[460,11] bāhyasya sattve 'sattve vā nādhyakṣaṃ bhedavedanam |	bAhya JJ Case=Gen|Number=1|Gender=Neut # sattva NC Case=Loc|Number=1|Gender=Neut # sattva NC Case=Loc|Number=1|Gender=Neut # vA CCD # na CNG # aDyakza NC Case=Acc|Number=1|Gender=Masc # Beda NC Case=Cpd # vedanA NC Case=Acc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:487	[460,12] abhedavedanaṃ buddhau bhāsamānātmanaiva tu ||	aBeda NC Case=Cpd # vedanA NC Case=Nom|Number=1|Gender=Neut # budDi NC Case=Loc|Number=1|Gender=Fem # BAs KDP Case=Cpd|Tense=Pres|VerbForm=Part # Atman NC Case=Ins|Number=1|Gender=Masc # eva CEM # tu CCD #
/home/basti/code/dvarapandita/data/jna114_sa4:488	[460,13] tasmād vyavahāraparāyaṇam eva bhedaḥ ||	tasmAt CX # vyavahAra NC Case=Cpd # parAyaNa NC Case=Nom|Number=1|Gender=Neut # eva CEM # Beda NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:489	[460,14] nanu paraḥ spaṣṭākāraṃ nīlapītādiviruddhadharmādhyāsi bhāsamānaṃ katham apahnotuṃ	nanu CX # paras CX # spazwa JJ Case=Cpd # AkAra NC Case=Acc|Number=1|Gender=Masc # nIla JJ Case=Cpd # pIta JJ Case=Cpd # Adi NC Case=Cpd # viruD PPP Case=Cpd|VerbForm=PPP # Darma NC Case=Cpd # aDyAsin JJ Case=Acc|Number=1|Gender=Neut # BAs KDP Case=Acc|Number=1|Gender=Neut|Tense=Pres|VerbForm=Part # kaTam CX # apahnu CGDI VerbForm=Inf #
/home/basti/code/dvarapandita/data/jna114_sa4:490	[460,15] śakyate? nedam apahnūyate (: apahnayate), ata eva citram ucyate | tasya citraśabdābhidheyasya nīlapītādeḥ	Sak V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # na CNG # idam PRD Case=Nom|Number=1|Gender=Neut # apahnu V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # apahnay V Tense=Pres|Mood=Ind|Person=3|Number=Sing # atas CX # eva CEM # citra JJ Case=Nom|Number=1|Gender=Neut # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # tad PRD Case=Gen|Number=1|Gender=Masc # citra JJ Case=Cpd # Sabda NC Case=Cpd # aBiDA KDG Case=Gen|Number=1|Gender=Masc|VerbForm=Ger # nIla JJ Case=Cpd # pIta JJ Case=Cpd # Adi NC Case=Gen|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:491	[460,16] pratisvaṃ bhedaṃ tattvato na kṣamate, svasaṃvittir ity ucyate | tatra ca viruddhadharmādhyāsa iti	pratisvam CX # Beda NC Case=Acc|Number=1|Gender=Masc # tattva NC Case=Abl|Number=1|Gender=Neut # na CNG # kzam V Tense=Pres|Mood=Ind|Person=3|Number=Sing # sva JJ Case=Cpd # saMvitti NC Case=Nom|Number=1|Gender=Fem # iti CQT # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # tatra CAD # ca CCD # viruD PPP Case=Cpd|VerbForm=PPP # Darma NC Case=Cpd # aDyAsa NC Case=Nom|Number=1|Gender=Masc # iti CQT #
/home/basti/code/dvarapandita/data/jna114_sa4:492	[460,17] viruddhau vā dharmau viruddhayor vā? prathamapakṣe apy āśrayadvāreṇa vā, svarūpeṇa vā?	viruD PPP Case=Nom|Number=2|Gender=Masc|VerbForm=PPP # vA CCD # Darma NC Case=Nom|Number=2|Gender=Masc # viruD PPP Case=Gen|Number=2|Gender=Masc|VerbForm=PPP # vA CCD # praTama JJ Case=Cpd # pakza NC Case=Loc|Number=1|Gender=Masc # api CX # ASraya NC Case=Cpd # dvAra NC Case=Ins|Number=1|Gender=Neut # vA CCD # svarUpa NC Case=Ins|Number=1|Gender=Neut # vA CCD #
/home/basti/code/dvarapandita/data/jna114_sa4:493	[460,18] āśrayapakṣe, saṃvedanād evādhikaraṇatāsiddher asiddhir viruddhadharmādhyāsasya, svasaṃvedanasvīkṛte	ASraya NC Case=Cpd # pakza NC Case=Loc|Number=1|Gender=Masc # saMvedana NC Case=Abl|Number=1|Gender=Neut # eva CEM # aDikaraNa NC Case=Cpd # tA NC Case=Cpd # sidDi NC Case=Gen|Number=1|Gender=Fem # asidDi NC Case=Nom|Number=1|Gender=Fem # viruD PPP Case=Cpd|VerbForm=PPP # Darma NC Case=Cpd # aDyAsa NC Case=Gen|Number=1|Gender=Masc # sva JJ Case=Cpd # saMvedana NC Case=Cpd # svIkR PPP Case=Loc|Number=1|Gender=Neut|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna114_sa4:494	[460,19] pramāṇāntarāvatāravirahāt | atha svarūpeṇa, tanmātraṃ na vyathate 'bhediny āśraye pratibhāsamānau	pramANa NC Case=Cpd # antarA CX # avatAra NC Case=Cpd # viraha NC Case=Abl|Number=1|Gender=Masc # aTa CAD # svarUpa NC Case=Ins|Number=1|Gender=Neut # tad PRD Case=Cpd # mAtra NC Case=Acc|Number=1|Gender=Neut # na CNG # vyaT V Tense=Pres|Mood=Ind|Person=3|Number=Sing # Bedin JJ Case=Nom|Number=1|Gender=Fem # ASraya NC Case=Loc|Number=1|Gender=Masc # pratiBA NC Case=Cpd # samAna JJ Case=Nom|Number=2|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:495	[460,20] maitrīm evāvahato hato virodhaḥ, kṛtakanityatvavat |	mEtrI NC Case=Acc|Number=1|Gender=Fem # eva CEM # ahata JJ Case=Nom|Number=1|Gender=Masc # han PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # viroDa NC Case=Nom|Number=1|Gender=Masc # kRtaka JJ Case=Cpd # nitya JJ Case=Cpd # tva NC Case=Cpd # vat CX #
